cell_id,x,y,area,green_mean,green_max,red_positive,blue_positive,classification,red_mean,blue_mean,red_max,blue_max,red_positive_fraction,blue_positive_fraction
612,789.5368171021378,1210.560570071259,421,93.6674575805664,107.0,False,False,green_only,0.268,13.542,4.0,157.0,0.0,0.0048
613,1106.3819241982508,1209.4402332361517,343,92.39067077636719,142.0,False,True,blue_positive,7.268,45.195,31.0,237.0,0.0,0.172
614,810.3923541247485,1212.857142857143,497,102.98188781738281,123.0,False,True,blue_positive,1.489,57.857,9.0,212.0,0.0,0.1087
615,1092.8839779005525,1213.121546961326,181,86.40331268310547,127.0,False,True,blue_positive,8.11,13.044,35.0,184.0,0.0,0.0608
616,746.7428571428571,1212.2698412698412,315,87.37777709960938,122.0,False,True,blue_positive,1.794,10.105,13.0,234.0,0.0,0.0317
617,1118.6198347107438,1216.4628099173553,121,76.14049530029297,119.0,True,True,double_positive,22.884,17.24,69.0,228.0,0.0744,0.0661
618,718.7592592592592,1218.976851851852,216,85.92129516601562,100.0,False,False,green_only,0.236,2.903,6.0,50.0,0.0,0.0
619,1079.5955734406439,1224.7927565392354,497,111.09859466552734,193.0,True,True,double_positive,43.833,99.451,131.0,221.0,0.3944,0.4487
620,1118.0602409638554,1228.3614457831325,83,63.759037017822266,85.0,False,False,green_only,22.458,3.855,54.0,113.0,0.0,0.0
621,902.0797101449275,1228.427536231884,138,86.92753601074219,98.0,False,False,green_only,1.319,11.783,7.0,126.0,0.0,0.0072
622,938.1344537815127,1229.6134453781513,119,98.36134338378906,132.0,False,True,blue_positive,0.782,55.681,6.0,227.0,0.0,0.2269
623,1037.450847457627,1235.5559322033898,295,73.48474884033203,88.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
624,730.5855855855856,1239.144144144144,111,64.45044708251953,75.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
625,963.7479964381122,1237.2448797862867,1123,91.34906768798828,157.0,False,True,blue_positive,0.064,29.975,3.0,227.0,0.0,0.1024
626,819.7796610169491,1239.2372881355932,59,90.66101837158203,99.0,False,False,green_only,0.034,10.864,2.0,110.0,0.0,0.0
627,871.542372881356,1242.6101694915253,118,84.16949462890625,92.0,False,False,green_only,0.441,1.136,3.0,23.0,0.0,0.0
628,1015.8132956152758,1241.779349363508,707,71.06930541992188,93.0,False,False,green_only,0.051,0.215,2.0,26.0,0.0,0.0
629,822.8721804511279,1248.7293233082708,133,86.03007507324219,93.0,False,False,green_only,0.0,1.752,0.0,31.0,0.0,0.0
630,809.8194444444445,1250.236111111111,144,75.00694274902344,83.0,False,False,green_only,0.306,0.007,7.0,1.0,0.0,0.0
631,930.1657754010695,1250.5802139037432,374,84.02941131591797,102.0,False,False,green_only,0.372,2.904,6.0,122.0,0.0,0.0
632,849.82,1254.1857142857143,700,85.05428314208984,101.0,False,False,green_only,0.0,5.039,0.0,74.0,0.0,0.0
633,881.1043956043956,1257.3351648351647,182,80.87911987304688,91.0,False,False,green_only,0.033,0.632,2.0,19.0,0.0,0.0
634,811.4888888888889,1261.4,90,66.26667022705078,77.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
635,919.8779443254818,1266.5139186295503,467,72.78158569335938,89.0,False,False,green_only,0.069,0.15,3.0,12.0,0.0,0.0
636,819.5405405405405,1272.6756756756756,74,58.02702713012695,65.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
637,892.7607655502393,1276.043062200957,209,64.98564910888672,81.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
638,867.4274193548387,1281.1370967741937,124,58.19355010986328,69.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
639,772.1186440677966,1365.050847457627,59,28.016948699951172,32.0,False,False,green_only,0.576,0.0,1.0,0.0,0.0,0.0
